Key,Source,Context,Changes,English,French,German,Klingon,Spanish
solarBankTip,,Popup Tip,,,"The Solar Bank allows you to power your electrical components. It requires at least one solar cell, expandable up to six. The maximum energy output is determined by the number of solar cells installed and their quality. Solar banks produce power during the day when in direct sunlight. Solar cells can be purchased from traders or found in loot. Requires a wire tool to add and cut wires between electrical components.",,,
solarBankTip_title,,Popup Tip,,,Solar Bank,,,
batteryBankTip,,Popup Tip,,,"The Battery Bank allows you to power your electrical components. It requires at least one battery, expandable up to six. The maximum energy output is determined by the number of batteries installed and their quality. An externally powered and turned on Battery Bank will recharge its batteries. If there are no batteries installed it acts as a relay pushing power down line. Requires a wire tool to add and cut wires between electrical components.",,,
batteryBankTip_title,,Popup Tip,,,Battery Bank,,,
paintingTip,,Popup Tip,,,Use a paint brush and paint to give your base a custom look. Focus on any paint-able block and use the secondary action to paint a surface and the primary action to erase the paint from a surface. Hold the reload key to see additional painting features and change the desired paint color. Unlock additional paint groups by finding and reading painting books. Creative mode has even more paint features.,,,
paintingTip_title,,Popup Tip,,,Painting,,,
cameraTip,,Popup Tip,,,"If you have an aim-able electrical item such as an auto-turret, motion sensor or spotlight you can set its default aim by opening it, clicking into the camera preview area, holding down your primary action and aiming to the desired position. After this is complete hit escape and exit the component.",,,
cameraTip_title,,Popup Tip,,,Camera,,,
triggerDelayDurationTip,,Popup Tip,,,"If you have a triggering component such as a trigger plate, motion sensor or trip wire you can customize the way it triggers. Open it and you will see control options to manipulate Delay and Duration with a variety of options under each setting. Power duration can be set to a time or triggered which only lasts as long as someone is standing in the trigger zone. There is also an always setting which stays on until it is out of power or reset. There are also options to customize the timing of the triggered event.",,,
triggerDelayDurationTip_title,,Popup Tip,,,Trigger Delay and Duration,,,
landClaimTip,,Popup Tip,,,"A land claim grants a hardness modifier to all blocks in your claim area. This hardness modifier applies to any attacks or damage to blocks by enemy players. When placing a block inside your land claim you will see a placement preview in a green color. You can also pickup and move electrical components and work stations inside your claim. Electrical Items outside of your claim can be cut and wired by strangers. Block placement colors are as follows: Green inside your claim, Yellow inside your friends claim, White everywhere else, Red cannot place block.",,,
landClaimTip_title,,Popup Tip,,,Land Claim,,,
passthroughTriggeringTip,,Popup Tip,,,"Any combination of trigger plates, motion sensors, and trip wires will use Passthrough Triggering. This activates all directly connected trigger components when the Parent is triggered. An example usage of this is surrounding your base with a network of trip wires to sound an alarm.",,,
passthroughTriggeringTip_title,,Popup Tip,,,Passthrough Triggering,,,
radioTowerTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,ついに、電波塔の作り方を見つけたわけだ。\n稼働中は[66ff00]生存者[-]を呼び寄せることができる。\n生存者に食料を供給し続けるためには[87cefa]冷蔵庫(Refrigerator)[-]近くに置きましょう。食べ物がなければ生存者は緩やかに体力を失う。彼らの食事は現実時間10分に一度。次のような食べ物を冷蔵庫に入れましょう。\n[66ff00]Corn Bread[-] [66ff00]Boiled Egg[-] ： HPを [e62020]+1[-]する普通の食事\n[66ff00]Grilled Meat[-] [66ff00]Boiled Meat[-] ： HPを [e62020]+2[-] する軽傷時の食事\n[66ff00]Vegetable Stew[-] [66ff00]Meat Stew[-] ： HPを [e62020]+5[-] する重傷時の食事\n\n以下の作業場を近くに置けば仕事を割り振れる。\n[008080]Smith Station[-] ： 道具や近接武器、もしくは銃器の簡単なパーツを作れる。男の生存者が使用可能。\n[008080]Mechanic Station[-] ： あらゆる銃器の精密パーツを作れる。男の生存者が使用可能。\n[008080]Cook Station[-] ： 様々な料理で生活を潤す。女性生存者が使用可能。\n[008080]Farmer Station[-] ： 種まきから収穫まで自立して行う。十代の生存者が使用可能。\n[008080]Guard Station[-] - 敵を撃ち倒し拠点を守る。男性生存者が使用可能。\n\n仕事を振られた後も生存者は食料を必要とします。彼らはレベルが上げながら技術を磨いていけます。,"Finally, you have learned how to build a Radio Tower.\nWhile powered on, the tower will attract [66ff00]survivors[ffffff] to your settlement.\nTo keep your survivors fed, you need to build a [87cefa]refrigerator[ffffff] around. If there will be no food, survivors will slowly lose their health. Survivors need to eat every 10 real-time minutes. Here is the list of the food, you need to put in the refrigerator:\n[66ff00]Corn Bread[ffffff] or [66ff00]Boiled Egg[ffffff] - [e62020]+1[ffffff] health. Base food for survivors.\n[66ff00]Grilled Meat[ffffff] or [66ff00]Boiled Meat[ffffff] - [e62020]+2[ffffff] health. They will eat this, if slighlty hurt.\n[66ff00]Vegetable Stew[ffffff] or [66ff00]Meat Stew[ffffff] - [e62020]+5[ffffff] health. They will eat this, if badly hurt.\n\nYou can give various jobs to your survivors by placing a workstation near them:\n[008080]Smith Station[ffffff] - Crafts tools, melee weapons, and simple firepower weapon parts. Place it near a male survivor.\n[008080]Mechanic Station[ffffff] - Crafts all advanced firepower weapon parts. Place it near a male survivor.\n[008080]Cook Station[ffffff] - Cooks various food for your settlement. Place it near a female survivor.\n[008080]Farmer Station[ffffff] - Automatically plants seeds and harvests grown up plants.  Place it near a teen survivor.\n[008080]Guard Station[ffffff] - Protects your settlement by shooting enemies. Place it near a male survivor.\n\nAll stationed survivors need a food too. They will advance in profession as they will level up.\n",,,
radioTowerTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,Survivors,Survivors,,,
weaponSmithTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,鍛冶作業台(Smith Station)は道具、近接武器、銃器の簡単なパーツの作成につかえる。近くに[66ff00]男性生存者(Male Survivor)[-]がいて、[66ff00]Storage Building[-]がある場合動作します。彼は原材料と完成品をの収納場所としてこれを使います。 食べ物の入った[87cefa]Refrigerator[-]も近くに置きましょう。レベル上昇と共に高難度のレシピを開放して、技術を磨いていきます。経験値はアイテムのクラフトで得られます。いくつかは最初から覚えていますが、他は研究のために新たなアイテムを渡せば解放されるでしょう。\n\n初期レシピ:\n[66ff00]Metal Frame[-]、[66ff00]Small Deposit[-]、[66ff00]Generator Casing[-]、[66ff00]Fuel Deposit[-]\n\n低難度レシピ:\n[66ff00]Nail Trap[-]、[66ff00]Ceramic Plate[-]、[66ff00]Iron Hoe[-]、[66ff00]Wrench[-]、[66ff00]Revolver Frame[-]、[66ff00]Revolver Grip[-]、[66ff00]Shotgun Stock[-]、[66ff00]Shotgun Long Barrel[-]\n\n中難度レシピ(ﾚﾍﾞﾙ[ffbf00]6[-]以上):\n[66ff00]Hunting Knife[-]、[66ff00]Bear Trap[-]、[66ff00]Forged Steel[-]、[66ff00]Iron Fireaxe[-]、[66ff00]Iron Pickaxe[-]、[66ff00]Hunting Rifle Stock[-]、[66ff00]Hunting Rifle Barrel[-]、[66ff00]Pistol Grip[-]、[66ff00]Pistol Barrel[-]、[66ff00]Shotgun Short Stock[-]、[66ff00]Shotgun Short Barrel[-]\n\n高難度レシピ(ﾚﾍﾞﾙ[ffbf00]12[-]以上):\n[66ff00]Machete[-]、[66ff00]Rolling Garage Door[-]、[66ff00]Steel Plate[-]、[66ff00]Armor Plate[-]、[66ff00]AK47 Stock[-]、[66ff00]AK47 Barrel[-]、[66ff00]MP5 Stock[-]、[66ff00]MP5 Barrel[-]、[66ff00]Metal Frame[-]、[66ff00]Small Deposit[-]\n\n超難度レシピ(ﾚﾍﾞﾙ[ffbf00]15[-]):\n[66ff00]Street Light[-]、[66ff00]Fireaxe Steel[-]、[66ff00]Assault Rifle Stock[-]、[66ff00]Assault Rifle Barrel[-]、[66ff00]Sniper Rifle Stock[-]、[66ff00]Sniper Rifle Barrel[-]、[66ff00]Generator Casing[-]、[66ff00]Fuel Deposit[-]\n,"Smith Station used to craft tools, melee weapons, and simple firepower weapon parts. Place it near a [66ff00]male survivor[ffffff] and place a [66ff00]Storage Building[ffffff] closely. He will take raw materials needed for crafting and deposit final products there. Also needs a [87cefa]Refrigerator[ffffff] with food nearby to eat. He will advance in profession while levelling up, unlocking higher tiers of recipes. Experience acquired by crafting items. He can craft several items by default, but you can teach him by giving new tools to examine.\n\nDefault craftable items:\n[66ff00]Metal Frame[ffffff] / [66ff00]Small Deposit[ffffff] / [66ff00]Generator Casing[ffffff] / [66ff00]Fuel Deposit[ffffff]\n\nLow-Tier Recipes:\n[66ff00]Nail Trap[ffffff] / [66ff00]Ceramic Plate[ffffff] / [66ff00]Iron Hoe[ffffff] / [66ff00]Wrench[ffffff] / [66ff00]Revolver Frame[ffffff] / [66ff00]Revolver Grip[ffffff] / [66ff00]Shotgun Stock[ffffff] / [66ff00]Shotgun Long Barrel[ffffff]\n\nMedium-Tier Recipes (unlocked at lvl.[ffbf00]6[ffffff]):\n[66ff00]Hunting Knife[ffffff] / [66ff00]Bear Trap[ffffff] / [66ff00]Forged Steel[ffffff] / [66ff00]Iron Fireaxe[ffffff] / [66ff00]Iron Pickaxe[ffffff] / [66ff00]Hunting Rifle Stock[ffffff] / [66ff00]Hunting Rifle Barrel[ffffff] / [66ff00]Pistol Grip[ffffff] / [66ff00]Pistol Barrel[ffffff] / [66ff00]Shotgun Short Stock[ffffff] / [66ff00]Shotgun Short Barrel[ffffff]\n\nHigh-Tier Recipes (unlocked at lvl.[ffbf00]12[ffffff]):\n[66ff00]Machete[ffffff] / [66ff00]Rolling Garage Door[ffffff] / [66ff00]Steel Plate[ffffff] / [66ff00]Armor Plate[ffffff] / [66ff00]AK47 Stock[ffffff] / [66ff00]AK47 Barrel[ffffff] / [66ff00]MP5 Stock[ffffff] / [66ff00]MP5 Barrel[ffffff] / [66ff00]Metal Frame[ffffff] / [66ff00]Small Deposit[ffffff]\n\nExpert-Tier Recipes (unlocked at lvl.[ffbf00]15[ffffff]):\n[66ff00]Street Light[ffffff] / [66ff00]Fireaxe Steel[ffffff] / [66ff00]Assault Rifle Stock[ffffff] / [66ff00]Assault Rifle Barrel[ffffff] / [66ff00]Sniper Rifle Stock[ffffff] / [66ff00]Sniper Rifle Barrel[ffffff] / [66ff00]Generator Casing[ffffff] / [66ff00]Fuel Deposit[ffffff]\n",,,
weaponSmithTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,Smith Station,Smith Station,,,
mechanicTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,機械作業台(Mechanic Station)はあらゆる銃器の精密パーツの作成に使えます。近くに[66ff00]男性生存者(male survivor)[-]がいて、[66ff00]Storage Building[-]と[66ff00]Storage Weapons[-]があると動作します。Building Storageから原材料を取り出し、Weapon Storageに製品を入れます。食べ物の入った[87cefa]Refrigerator[-]も近くに置きましょう。レベル上昇と共に高難度のレシピを開放して、技術を磨いていきます。経験値はアイテムのクラフトで得られます。いくつかは最初から覚えていますが、他は研究のために新たなアイテムを渡せば解放されるでしょう。\n\n初期レシピ:\n[66ff00]Small Generator[-]、[66ff00]Diesel Generator[-]\n\n低難度レシピ:\n[66ff00]Nail Gun[-]、[66ff00]Nail Shotgun[-]、[66ff00]Hunting Rifle Parts[-]、[66ff00]Pistol Parts[-]、[66ff00]Revolver Parts[-]、[66ff00]Shotgun Receiver[-]\n\n中難度レシピ(ﾚﾍﾞﾙ[ffbf00]6[-]以上):\n[66ff00]Hunting Rifle[-]、[66ff00]Pump Shotgun[-]、[66ff00]Sawed Off Shotgun[-]、[66ff00]Revolver[-]、[66ff00]Hunting Rifle Receiver[-]、[66ff00]Pistol Receiver[-]、[66ff00]Revolver Cylinder[-]、[66ff00]Shotgun Parts[-]、[66ff00]Buechse[-]\n\n高難度レシピ(ﾚﾍﾞﾙ[ffbf00]12[-]以上):\n[66ff00]MP5[-]、[66ff00]Pistol[-]、[66ff00]Steel Boots[-]、[66ff00]Steel Gloves[-]、[66ff00]Steel Leg Armor[-]、[66ff00]AK47 Receiver[-]、[66ff00]AK47 Parts[-]、[66ff00]MP5 Receiver[-]、[66ff00]MP5 Parts[-]、[66ff00]Steampunk Revolver[-]、[66ff00]Small Generator[-]\n\n超難度レシピ(ﾚﾍﾞﾙ[ffbf00]15[-]):\n[66ff00]AK47[-]、[66ff00]ACW[-]、[66ff00]MTAR[-]、[66ff00]Magnum[-]、[66ff00]PSG-1 Rifle[-]、[66ff00]Steel Chest Armor[-]、[66ff00]Steel Helmet[-]、[66ff00]Draw Bridge[-]、[66ff00]Assault Rifle Trigger Housing[-]、[66ff00]ACW-r Parts[-]、[66ff00]Sniper Rifle Receiver[-]、[66ff00]Sniper Rifle Parts[-]、[66ff00]Diesel Generator[-]\n,"Mechanic Station used to craft advanced devices and mechanical firepower weapon parts. Place it near a [66ff00]male survivor[ffffff]. Place a [66ff00]Storage Building[ffffff] and [66ff00]Storage Weapons[ffffff] closely. He will take raw materials needed for crafting from the Building Storage and deposit final products to the Weapon Storage. Also needs a [87cefa]Refrigerator[ffffff] with food nearby to eat. He will advance in profession while levelling up, unlocking higher tiers of recipes. Experience acquired by crafting items. He can craft several items by default, but you can teach him by giving new tools to examine.\n\nDefault craftable items:\n[66ff00]Small Generator[ffffff] / [66ff00]Diesel Generator[ffffff]\n\nLow-Tier Recipes:\n[66ff00]Nail Gun[ffffff] / [66ff00]Nail Shotgun[ffffff] / [66ff00]Hunting Rifle Parts[ffffff] / [66ff00]Pistol Parts[ffffff] / [66ff00]Revolver Parts[ffffff] / [66ff00]Shotgun Receiver[ffffff]\n\nMedium-Tier Recipes (unlocked at lvl.[ffbf00]6[ffffff]):\n[66ff00]Hunting Rifle[ffffff] / [66ff00]Pump Shotgun[ffffff] / [66ff00]Sawed Off Shotgun[ffffff] / [66ff00]Revolver[ffffff] / [66ff00]Hunting Rifle Receiver[ffffff] / [66ff00]Pistol Receiver[ffffff] / [66ff00]Revolver Cylinder[ffffff] / [66ff00]Shotgun Parts[ffffff] / [66ff00]Buechse[ffffff]\n\nHigh-Tier Recipes (unlocked at lvl.[ffbf00]12[ffffff]):\n[66ff00]MP5[ffffff] / [66ff00]Pistol[ffffff] / [66ff00]Steel Boots[ffffff] / [66ff00]Steel Gloves[ffffff] / [66ff00]Steel Leg Armor[ffffff] / [66ff00]AK47 Receiver[ffffff] / [66ff00]AK47 Parts[ffffff] / [66ff00]MP5 Receiver[ffffff] / [66ff00]MP5 Parts[ffffff] / [66ff00]Steampunk Revolver[ffffff] / [66ff00]Small Generator[ffffff]\n\nExpert-Tier Recipes (unlocked at lvl.[ffbf00]15[ffffff]):\n[66ff00]AK47[ffffff] / [66ff00]ACW[ffffff] / [66ff00]MTAR[ffffff] / [66ff00]Magnum[ffffff] / [66ff00]PSG-1 Rifle[ffffff] / [66ff00]Steel Chest Armor[ffffff] / [66ff00]Steel Helmet[ffffff] / [66ff00]Draw Bridge[ffffff] / [66ff00]Assault Rifle Trigger Housing[ffffff] / [66ff00]ACW-r Parts[ffffff] / [66ff00]Sniper Rifle Receiver[ffffff] / [66ff00]Sniper Rifle Parts[ffffff] / [66ff00]Diesel Generator[ffffff]\n",,,
mechanicTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,Mechanic Station,Mechanic Station,,,
cookChefTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,調理台(Cooking Station)は食材の調理につかえます。近くに[66ff00]女性生存者(female survivor)[-]がいて、[66ff00]Refrigerator[-]があると動作します。彼らは原材料と完成品の収納場所としてこれを利用します。レベル上昇と共に高難度のレシピを開放して、技術を磨いていきます。経験値は料理で得られます。新たなレシピの研究には食べ物を渡しましょう。\n\n低難度レシピ:\n[66ff00]Corn Bread[-]、[66ff00]Boiled Egg[-]、[66ff00]Corn On The Cob[-]、[66ff00]Charred Meat[-]\n\n中難度レシピ(ﾚﾍﾞﾙ[ffbf00]6[-]以上):\n[66ff00]Grilled Meat[-]、[66ff00]Boiled Meat[-]、[66ff00]Bacon And Eggs[-]、[66ff00]Coffee[-]\n\n高難度レシピ(ﾚﾍﾞﾙ[ffbf00]12[-]以上):\n[66ff00]Vegetable Stew[-]、[66ff00]GoldenRod Tea[-]、[66ff00]Red Tea[-]\n\n超難度レシピ(ﾚﾍﾞﾙ[ffbf00]15[-]):\n[66ff00]Meat Stew[-]、[66ff00]Blueberry Pie[-]\n,"Cooking Station used to cook various foodstuff. Place it near a [66ff00]female survivor[ffffff] and place a [66ff00]Refrigerator[ffffff] closely. She will look for ingredients and deposit finished food there. She will advance in profession while levelling up, unlocking higher tiers of recipes. Experience acquired by cooking foodstuff. You can teach her by giving new food to examine.\n\nLow-Tier Recipes:\n[66ff00]Corn Bread[ffffff] / [66ff00]Boiled Egg[ffffff] / [66ff00]Corn On The Cob[ffffff] / [66ff00]Charred Meat[ffffff]\n\nMedium-Tier Recipes (unlocked at lvl.[ffbf00]6[ffffff]):\n[66ff00]Grilled Meat[ffffff] / [66ff00]Boiled Meat[ffffff] / [66ff00]Bacon And Eggs[ffffff] / [66ff00]Coffee[ffffff]\n\nHigh-Tier Recipes (unlocked at lvl.[ffbf00]12[ffffff]):\n[66ff00]Vegetable Stew[ffffff] / [66ff00]GoldenRod Tea[ffffff] / [66ff00]Red Tea[ffffff]\n\nExpert-Tier Recipes (unlocked at lvl.[ffbf00]15[ffffff]):\n[66ff00]Meat Stew[ffffff] / [66ff00]Blueberry Pie[ffffff]\n",,,
cookChefTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,Cooking Station,Cooking Station,,,
farmerTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,農業作業台(Farmer Station)は種まきと収穫に使います。近くに[66ff00](10代生存者)teen survivor[-]がいて、[66ff00]Farm Storage[-]があると動作します。種と収穫の収納場所としてこれを利用します。レベル上昇と共に高難度の作物の育て方を学びます。食べ物の入った[87cefa]Refrigerator[-]も近くに置きましょう。\n\n低難度作物:\n[66ff00]Blueberry[-]、[66ff00]Goldenrod[-]、[66ff00]Chrysanthemum[-]、[66ff00]Sunflower[-]\n\n中難度作物(ﾚﾍﾞﾙ[ffbf00]6[-]以上):\n[66ff00]Potato[-]、[66ff00]Corn[-]、[66ff00]Carrot[-]、[66ff00]Onion[-]、[66ff00]Garlic[-]\n\n高難度作物(ﾚﾍﾞﾙ[ffbf00]12[-]以上):\n[66ff00]Cotton[-]、[66ff00]Coffee[-]、[66ff00]Pepper[-]、[66ff00]EggPlant[-]、[66ff00]Tobacco[-]\n\n超難度作物(ﾚﾍﾞﾙ[ffbf00]15[-]):\n[66ff00]Tomato[-]、[66ff00]Strawberry[-]、[66ff00]Wheat[-]、[66ff00]Sugarcane[-]、[66ff00]Salad[-]、[66ff00]Cannabis[-]\n,"Farmer Station used to plant seeds and harvest goods.\nPlace it near a [66ff00]teen survivor[ffffff] and place a [66ff00]Farm Storage[ffffff] closely. She will look for seeds and deposit harvested fruits there. She will advance in profession while levelling up, and learn how to plant new seeds. Needs a [87cefa]Refrigerator[ffffff] with food nearby to eat.\n\nLow-Tier Plants:\n[66ff00]Blueberry[ffffff] / [66ff00]Goldenrod[ffffff] / [66ff00]Chrysanthemum[ffffff] / [66ff00]Sunflower[ffffff]\n\nMedium-Tier Plants (unlocked at lvl.[ffbf00]6[ffffff]):\n[66ff00]Potato[ffffff] / [66ff00]Corn[ffffff] / [66ff00]Carrot[ffffff] / [66ff00]Onion[ffffff] / [66ff00]Garlic[ffffff]\n\nHigh-Tier Plants (unlocked at lvl.[ffbf00]12[ffffff]):\n[66ff00]Cotton[ffffff] / [66ff00]Coffee[ffffff] / [66ff00]Pepper[ffffff] / [66ff00]EggPlant[ffffff] / [66ff00]Tobacco[ffffff]\n\nExpert-Tier Plants (unlocked at lvl.[ffbf00]15[ffffff]):\n[66ff00]Tomato[ffffff] / [66ff00]Strawberry[ffffff] / [66ff00]Wheat[ffffff] / [66ff00]Sugarcane[ffffff] / [66ff00]Salad[ffffff] / [66ff00]Cannabis[ffffff]\n",,,
farmerTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,Farmer Station,Farmer Station,,,
guardTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,衛士作業所(Guard Station)は拠点の防衛に使います。近くに[66ff00]男性生存者(male survivor)[-]がいると動作します。.\n[66ff00]Pistol[-]と[66ff00]9mm ammo[-]を渡すと防衛を始めます。\n食べ物の入った[87cefa]Refrigerator[-]も近くに置きましょう。\n最大の15レベルに達すると[66ff00]MP5[-]と[66ff00]10mm ammo[-]を渡して火力を上げることができます。彼らはたまに使用済みの薬莢を回収し、あとで返却することができます。,"Guard Station used to protects your settlement.\nPlace it near a [66ff00]male survivor[ffffff].\nGive him a [66ff00]Pistol[ffffff] and [66ff00]9mm ammo[ffffff] to defend your settlement.\nNeeds a [87cefa]Refrigerator[ffffff] with food nearby to eat.\nAs he will advance to lvl 15 you can give him a [66ff00]MP5[ffffff] Machinegun and [66ff00]10mm ammo[ffffff] to increase his firepower. Collects some amount of the bullet casings from the bullets used, which could be handed over to you at anytime.\n",,,
guardTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,Guard Station,Guard Station,,,
requirementGroupArchery,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,BowsやCrossbows等,Using Bows or Crossbows,,,
requirementGroupBluntWeapons,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,鈍器を使用,Using Blunt Weapons,,,
requirementGroupBladeWeapons,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,刃物を使用,Using Blade Weapons,,,
requirementGroupPistols,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,片手銃を使用,Using Pistols,,,
requirementGroupShotguns,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,散弾銃を使用,Using Shotguns,,,
requirementGroupRifles,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,ライフル銃を使用,Using Rifles,,,
<<======Localizer01_end======>>,,,,,,,,
